#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
11180000,74599.99999345752,877.386252762824,308.0502901187187,2744.0,0.020207834563842144,6.42e+03
11200000,74699.99999355065,865.4937973512757,296.23756841297205,2744.0,0.020207834563842144,6.42e+03
11220000,74799.99999364378,784.4529341890624,301.7328959992611,2744.0,0.020207834563842144,6.42e+03
11240000,74899.99999373691,926.0432510672744,299.99416130503755,2744.0,0.020207834563842144,6.42e+03
11260000,74999.99999383005,942.3711231860483,289.9742053182124,2744.0,0.020207834563842144,6.42e+03
11280000,75099.99999392318,774.8980692168892,296.95254285942235,2744.0,0.020207834563842144,6.42e+03
11300000,75199.99999401631,823.6939942681406,290.1340620915605,2744.0,0.020207834563842144,6.42e+03
11320000,75299.99999410944,789.6895333432176,292.1148382274774,2744.0,0.020207834563842144,6.42e+03
11340000,75399.99999420258,754.7117743041063,288.63783122267137,2744.0,0.020207834563842144,6.42e+03
11360000,75499.99999429571,741.6690171614204,289.9787452644175,2744.0,0.020207834563842144,6.42e+03
11380000,75599.99999438884,833.3422029512504,274.49707200840487,2744.0,0.020207834563842144,6.42e+03
11400000,75699.99999448197,770.7467468544261,309.7898660322545,2744.0,0.020207834563842144,6.42e+03
11420000,75799.9999945751,934.1223003929854,276.2185597306786,2744.0,0.020207834563842144,6.42e+03
11440000,75899.99999466824,893.1910631921617,301.1740783676073,2744.0,0.020207834563842144,6.42e+03
11460000,75999.99999476137,866.3708866355262,299.32707547864493,2744.0,0.020207834563842144,6.42e+03
11480000,76099.9999948545,831.5375156176242,290.29597210347714,2744.0,0.020207834563842144,6.42e+03
11500000,76199.99999494763,840.7469307152173,343.23689629753983,2744.0,0.020207834563842144,6.42e+03
11520000,76299.99999504077,920.7621544883835,288.0084863464316,2744.0,0.020207834563842144,6.42e+03
11540000,76399.9999951339,764.2656416511464,282.80186404076676,2744.0,0.020207834563842144,6.42e+03
11560000,76499.99999522703,882.5302120995505,279.46690096169965,2744.0,0.020207834563842144,6.42e+03
11580000,76599.99999532016,854.0233278587639,286.08824814375475,2744.0,0.020207834563842144,6.42e+03
11600000,76699.9999954133,916.8591772124812,310.3028465185031,2744.0,0.020207834563842144,6.42e+03
11620000,76799.99999550643,891.3888087439842,303.63505357831053,2744.0,0.020207834563842144,6.42e+03
11640000,76899.99999559956,959.7971732435853,312.9638286489313,2744.0,0.020207834563842144,6.42e+03
11660000,76999.99999569269,968.2223270239947,286.99099062043376,2744.0,0.020207834563842144,6.42e+03
11680000,77099.99999578582,884.7325427933581,300.01591252134205,2744.0,0.020207834563842144,6.42e+03
11700000,77199.99999587896,924.4940961955176,274.6411619591819,2744.0,0.020207834563842144,6.42e+03
11720000,77299.99999597209,902.0181609710621,315.49346825663156,2744.0,0.020207834563842144,6.42e+03
11740000,77399.99999606522,892.7843243941151,290.13481335561977,2744.0,0.020207834563842144,6.42e+03
11760000,77499.99999615835,832.593673183645,284.62324028974604,2744.0,0.020207834563842144,6.42e+03
11780000,77599.99999625148,843.9784046181618,302.3985020152227,2744.0,0.020207834563842144,6.42e+03
11800000,77699.99999634462,910.0878382690355,278.31812556704915,2744.0,0.020207834563842144,6.42e+03
11820000,77799.99999643775,799.3537169251667,297.3188551651164,2744.0,0.020207834563842144,6.42e+03
11840000,77899.99999653088,820.6386507205893,298.2970065204069,2744.0,0.020207834563842144,6.42e+03
11860000,77999.99999662401,917.1318777846639,313.539107473262,2744.0,0.020207834563842144,6.42e+03
11880000,78099.99999671715,820.3833715004687,293.0707141840814,2744.0,0.020207834563842144,6.42e+03
11900000,78199.99999681028,849.2453653020586,311.9981843414472,2744.0,0.020207834563842144,6.42e+03
11920000,78299.99999690341,861.893100347725,293.82260866471927,2744.0,0.020207834563842144,6.42e+03
11940000,78399.99999699654,890.1950549673888,298.1113537871614,2744.0,0.020207834563842144,6.42e+03
11960000,78499.99999708968,879.1233629348504,309.4841042217324,2744.0,0.020207834563842144,6.42e+03
11980000,78599.99999718281,844.5036531478961,318.9571285272545,2744.0,0.020207834563842144,6.42e+03
12000000,78699.99999727594,912.9179223049302,286.0386596952045,2744.0,0.020207834563842144,6.42e+03
12020000,78799.99999736907,889.0958175320814,320.2811008740407,2744.0,0.020207834563842144,6.42e+03
12040000,78899.9999974622,865.7430747771059,287.60283903795033,2744.0,0.020207834563842144,6.42e+03
12060000,78999.99999755534,729.5923931985378,291.92834650542824,2744.0,0.020207834563842144,6.42e+03
12080000,79099.99999764847,766.9585475444164,281.68338492485645,2744.0,0.020207834563842144,6.42e+03
12100000,79199.9999977416,808.0257018388213,283.65585174300713,2744.0,0.020207834563842144,6.42e+03
12120000,79299.99999783473,922.23930955533,323.91323802400024,2744.0,0.020207834563842144,6.42e+03
12140000,79399.99999792787,918.0788147636893,308.48341873652197,2744.0,0.020207834563842144,6.42e+03
12160000,79499.999998021,926.0945535995675,294.9246712046408,2744.0,0.020207834563842144,6.42e+03
12180000,79599.99999811413,859.1560004649173,300.1069127772031,2744.0,0.020207834563842144,6.42e+03
12200000,79699.99999820726,814.0674792154857,264.5810323510151,2744.0,0.020207834563842144,6.41e+03
12220000,79799.9999983004,810.6593296259855,333.95341675609933,2744.0,0.020207834563842144,6.41e+03
12240000,79899.99999839353,873.268551545488,319.68171030438884,2744.0,0.020207834563842144,6.41e+03
12260000,79999.99999848666,827.3795060814773,296.8241477511784,2744.0,0.020207834563842144,6.41e+03
12280000,80099.99999857979,825.3239275297581,306.2792307432165,2744.0,0.020207834563842144,6.41e+03
12300000,80199.99999867292,882.9880955273379,297.29516101337384,2744.0,0.020207834563842144,6.41e+03
12320000,80299.99999876606,892.643046403205,300.9832802263535,2744.0,0.020207834563842144,6.42e+03
12340000,80399.99999885919,796.8189575877441,310.5971252669106,2744.0,0.020207834563842144,6.42e+03
12360000,80499.99999895232,795.6388158564587,334.35270678807575,2744.0,0.020207834563842144,6.42e+03
12380000,80599.99999904545,969.4242283376891,289.78901124951255,2744.0,0.020207834563842144,6.42e+03
12400000,80699.99999913858,834.4048056283457,283.92953409804716,2744.0,0.020207834563842144,6.42e+03
12420000,80799.99999923172,899.8715859425533,306.70456678392884,2744.0,0.020207834563842144,6.42e+03
12440000,80899.99999932485,917.2555875439805,302.6372478104786,2744.0,0.020207834563842144,6.42e+03
12460000,80999.99999941798,930.5495653282519,292.6532875383463,2744.0,0.020207834563842144,6.42e+03
12480000,81099.99999951111,914.4782867687509,283.0266071762608,2744.0,0.020207834563842144,6.42e+03
12500000,81199.99999960425,894.5596943822497,304.582557323671,2744.0,0.020207834563842144,6.42e+03
12520000,81299.99999969738,872.0864748154918,278.84441830943626,2744.0,0.020207834563842144,6.41e+03
12540000,81399.99999979051,831.7435809098581,289.67403858017417,2744.0,0.020207834563842144,6.41e+03
12560000,81499.99999988364,857.4582480188178,286.33953122276966,2744.0,0.020207834563842144,6.41e+03
12580000,81599.99999997678,786.3761166921595,281.4412381496636,2744.0,0.020207834563842144,6.41e+03
12600000,81700.00000006991,840.0904327197485,278.79847665987023,2744.0,0.020207834563842144,6.41e+03
12620000,81800.00000016304,941.4000101539327,285.32835205449095,2744.0,0.020207834563842144,6.41e+03
12640000,81900.00000025617,1000.4605941646125,336.8638538017704,2744.0,0.020207834563842144,6.41e+03
12660000,82000.0000003493,894.0197352949006,333.6476293796079,2744.0,0.020207834563842144,6.41e+03
12680000,82100.00000044244,874.3856142217219,304.95004199612674,2744.0,0.020207834563842144,6.41e+03
12700000,82200.00000053557,892.5767791522762,294.013869448423,2744.0,0.020207834563842144,6.41e+03
12720000,82300.0000006287,779.7321425440159,316.2243645348275,2744.0,0.020207834563842144,6.41e+03
12740000,82400.00000072183,742.290237710347,316.64953170405624,2744.0,0.020207834563842144,6.41e+03
12760000,82500.00000081497,772.4516831174487,295.4239650644336,2744.0,0.020207834563842144,6.41e+03
12780000,82600.0000009081,927.5045409046876,298.09876660038697,2744.0,0.020207834563842144,6.41e+03
12800000,82700.00000100123,788.8395695850252,293.839618049125,2744.0,0.020207834563842144,6.41e+03
12820000,82800.00000109436,838.3727885716894,297.50503918058354,2744.0,0.020207834563842144,6.41e+03
12840000,82900.0000011875,780.7819669311086,303.23038082004445,2744.0,0.020207834563842144,6.41e+03
12860000,83000.00000128063,1064.1536049335436,314.9655257188612,2744.0,0.020207834563842144,6.41e+03
12880000,83100.00000137376,845.7753270091141,288.43222651063905,2744.0,0.020207834563842144,6.41e+03
12900000,83200.00000146689,738.8387266336497,278.4376172992856,2744.0,0.020207834563842144,6.41e+03
12920000,83300.00000156002,1028.0968724996856,304.624654698445,2744.0,0.020207834563842144,6.41e+03
12940000,83400.00000165316,839.0867011871362,298.38715499209343,2744.0,0.020207834563842144,6.41e+03
12960000,83500.00000174629,921.1046337124618,302.5576994888293,2744.0,0.020207834563842144,6.41e+03
12980000,83600.00000183942,773.5589925996646,308.84994220615346,2744.0,0.020207834563842144,6.41e+03
13000000,83700.00000193255,1016.57110911083,288.7754525478977,2744.0,0.020207834563842144,6.41e+03
13020000,83800.00000202568,945.802826124823,285.6609054706361,2744.0,0.020207834563842144,6.41e+03
13040000,83900.00000211882,832.1007270712919,297.93978406054396,2744.0,0.020207834563842144,6.41e+03
13060000,84000.00000221195,875.9588257159342,305.88090007678574,2744.0,0.020207834563842144,6.41e+03
13080000,84100.00000230508,841.0228651689129,299.6945814951315,2744.0,0.020207834563842144,6.41e+03
13100000,84200.00000239821,943.1795403243736,294.75112272839107,2744.0,0.020207834563842144,6.41e+03
13120000,84300.00000249135,915.3072582735942,291.26666557951717,2744.0,0.020207834563842144,6.41e+03
13140000,84400.00000258448,898.4686087143475,313.7941387282834,2744.0,0.020207834563842144,6.41e+03
13160000,84500.00000267761,864.7155001752766,320.3989605413221,2744.0,0.020207834563842144,6.41e+03
13180000,84600.00000277074,803.2062260862031,309.1059701012897,2744.0,0.020207834563842144,6.41e+03
13200000,84700.00000286388,894.8811340514956,304.78048246236403,2744.0,0.020207834563842144,6.41e+03
13220000,84800.00000295701,955.5513032394522,303.225790536543,2744.0,0.020207834563842144,6.41e+03
13240000,84900.00000305014,855.3746939479582,291.61253039505544,2744.0,0.020207834563842144,6.41e+03
13260000,85000.00000314327,862.931673329281,310.7639179142758,2744.0,0.020207834563842144,6.41e+03
13280000,85100.0000032364,849.8847691709507,290.9753804008349,2744.0,0.020207834563842144,6.41e+03
13300000,85200.00000332954,858.782967489107,283.0573409666055,2744.0,0.020207834563842144,6.41e+03
13320000,85300.00000342267,800.9230772525796,313.18555206812914,2744.0,0.020207834563842144,6.41e+03
13340000,85400.0000035158,816.7203790885706,310.9292572372298,2744.0,0.020207834563842144,6.41e+03
13360000,85500.00000360893,900.8197886431515,294.85804864451757,2744.0,0.020207834563842144,6.41e+03
13380000,85600.00000370207,997.4503274370686,295.4126445168791,2744.0,0.020207834563842144,6.41e+03
13400000,85700.0000037952,948.4817064358701,290.8895855026083,2744.0,0.020207834563842144,6.41e+03
13420000,85800.00000388833,863.0191599253055,279.94563576258713,2744.0,0.020207834563842144,6.42e+03
13440000,85900.00000398146,951.5988017857358,292.42361388049795,2744.0,0.020207834563842144,6.42e+03
13460000,86000.0000040746,900.4542366326268,298.7933962540909,2744.0,0.020207834563842144,6.42e+03
13480000,86100.00000416773,957.1130089636135,293.7437274824465,2744.0,0.020207834563842144,6.42e+03
13500000,86200.00000426086,818.4075849205341,290.3175754625114,2744.0,0.020207834563842144,6.42e+03
13520000,86300.00000435399,868.0219115683223,286.26328081157465,2744.0,0.020207834563842144,6.42e+03
13540000,86400.00000444712,921.4025392446422,317.7421781177086,2744.0,0.020207834563842144,6.42e+03
13560000,86500.00000454026,895.0552957071286,283.37235193321794,2744.0,0.020207834563842144,6.42e+03
13580000,86600.00000463339,768.361385796461,305.20255855414666,2744.0,0.020207834563842144,6.42e+03
13600000,86700.00000472652,972.592116540158,329.2348834946688,2744.0,0.020207834563842144,6.42e+03
13620000,86800.00000481965,806.5793111240188,306.4799247340772,2744.0,0.020207834563842144,6.42e+03
13640000,86900.00000491278,864.62689892649,293.674307779409,2744.0,0.020207834563842144,6.42e+03
13660000,87000.00000500592,823.3590045533161,297.6392768159486,2744.0,0.020207834563842144,6.42e+03
13680000,87100.00000509905,768.5561954754942,300.5341493828555,2744.0,0.020207834563842144,6.42e+03
13700000,87200.00000519218,908.678864741286,262.4985811567832,2744.0,0.020207834563842144,6.42e+03
13720000,87300.00000528531,806.4220246914526,296.45953163807246,2744.0,0.020207834563842144,6.42e+03
13740000,87400.00000537845,886.1856216679148,300.82980526161407,2744.0,0.020207834563842144,6.42e+03
13760000,87500.00000547158,861.4095778225155,302.1098685754928,2744.0,0.020207834563842144,6.42e+03
13780000,87600.00000556471,758.5990365136324,278.14241076411116,2744.0,0.020207834563842144,6.41e+03
13800000,87700.00000565784,880.2604034147796,318.47353608667635,2744.0,0.020207834563842144,6.41e+03
13820000,87800.00000575098,872.670264665529,299.2986154001486,2744.0,0.020207834563842144,6.41e+03
13840000,87900.00000584411,918.3652524890833,288.84808679651957,2744.0,0.020207834563842144,6.41e+03
13860000,88000.00000593724,959.1179689435663,291.91681776980994,2744.0,0.020207834563842144,6.41e+03
13880000,88100.00000603037,858.6158891920425,312.9076061450331,2744.0,0.020207834563842144,6.41e+03
13900000,88200.0000061235,783.3979090376404,333.1606133130739,2744.0,0.020207834563842144,6.41e+03
13920000,88300.00000621664,981.9448039935908,297.57697989478356,2744.0,0.020207834563842144,6.41e+03
13940000,88400.00000630977,755.6373150807779,289.95127703152485,2744.0,0.020207834563842144,6.41e+03
13960000,88500.0000064029,840.2189780936731,314.9938641440076,2744.0,0.020207834563842144,6.41e+03
13980000,88600.00000649603,794.9071795710415,306.07382884216537,2744.0,0.020207834563842144,6.41e+03
14000000,88700.00000658917,792.9140648747837,305.8233078632926,2744.0,0.020207834563842144,6.41e+03
14020000,88800.0000066823,955.6496264753774,287.8959848922167,2744.0,0.020207834563842144,6.41e+03
14040000,88900.00000677543,912.922532654736,305.60086136013973,2744.0,0.020207834563842144,6.41e+03
14060000,89000.00000686856,932.537588735024,334.0788011121796,2744.0,0.020207834563842144,6.41e+03
14080000,89100.0000069617,753.4808267280561,308.2062001378246,2744.0,0.020207834563842144,6.41e+03
14100000,89200.00000705483,738.3016392893687,285.9241414062018,2744.0,0.020207834563842144,6.41e+03
14120000,89300.00000714796,922.4055044895044,289.3143314169883,2744.0,0.020207834563842144,6.41e+03
14140000,89400.00000724109,812.6648346628754,313.4172552593344,2744.0,0.020207834563842144,6.41e+03
14160000,89500.00000733422,1095.3807912785678,354.3863898410129,2744.0,0.020207834563842144,6.41e+03
14180000,89600.00000742736,760.7135719962569,296.3455186757707,2744.0,0.020207834563842144,6.41e+03
14200000,89700.00000752049,883.0881201966974,305.3939345978117,2744.0,0.020207834563842144,6.41e+03
14220000,89800.00000761362,909.1860690539861,305.11729260863876,2744.0,0.020207834563842144,6.41e+03
14240000,89900.00000770675,899.0763353794824,319.5889989389875,2744.0,0.020207834563842144,6.41e+03
14260000,90000.00000779988,871.8477275807406,296.01021830633647,2744.0,0.020207834563842144,6.41e+03
14280000,90100.00000789302,1019.2869190661537,310.4836376327632,2744.0,0.020207834563842144,6.41e+03
14300000,90200.00000798615,891.6681307243921,320.5549113438856,2744.0,0.020207834563842144,6.41e+03
14320000,90300.00000807928,911.9948389950474,311.79230288836106,2744.0,0.020207834563842144,6.41e+03
14340000,90400.00000817241,770.5086887845845,295.440739804552,2744.0,0.020207834563842144,6.41e+03
14360000,90500.00000826555,806.3783252141443,308.2427188305214,2744.0,0.020207834563842144,6.41e+03
14380000,90600.00000835868,745.3282474567434,294.7427505510875,2744.0,0.020207834563842144,6.41e+03
14400000,90700.00000845181,866.31734936376,290.1618426697168,2744.0,0.020207834563842144,6.41e+03
14420000,90800.00000854494,874.1852026830383,317.4579458127438,2744.0,0.020207834563842144,6.41e+03
14440000,90900.00000863808,849.7295656148108,295.35671812769635,2744.0,0.020207834563842144,6.41e+03
14460000,91000.00000873121,868.4580325671113,301.50124205515897,2744.0,0.020207834563842144,6.41e+03
14480000,91100.00000882434,832.8808969667132,293.890379901538,2744.0,0.020207834563842144,6.41e+03
14500000,91200.00000891747,920.631169441139,307.0919096382994,2744.0,0.020207834563842144,6.41e+03
14520000,91300.0000090106,736.7555368048716,313.3040307398301,2744.0,0.020207834563842144,6.41e+03
14540000,91400.00000910374,926.9004684892516,321.40236735850766,2744.0,0.020207834563842144,6.41e+03
14560000,91500.00000919687,872.19438645456,299.56422937521364,2744.0,0.020207834563842144,6.41e+03
14580000,91600.00000929,790.9779738774828,297.6055626013077,2744.0,0.020207834563842144,6.41e+03
14600000,91700.00000938313,883.495542282647,315.7042818118639,2744.0,0.020207834563842144,6.41e+03
14620000,91800.00000947627,777.8756321484261,294.76499497627395,2744.0,0.020207834563842144,6.41e+03
14640000,91900.0000095694,848.6327881990125,319.6727979062621,2744.0,0.020207834563842144,6.41e+03
14660000,92000.00000966253,923.763024008776,328.59031896773587,2744.0,0.020207834563842144,6.41e+03
14680000,92100.00000975566,826.4616993490571,320.00449629360725,2744.0,0.020207834563842144,6.41e+03
14700000,92200.0000098488,944.1341568567718,290.59190864129727,2744.0,0.020207834563842144,6.41e+03
14720000,92300.00000994193,844.8921678694963,335.2257656911766,2744.0,0.020207834563842144,6.41e+03
14740000,92400.00001003506,864.5942718971896,324.8158913516978,2744.0,0.020207834563842144,6.41e+03
14760000,92500.00001012819,832.5820783527554,298.4975549322802,2744.0,0.020207834563842144,6.41e+03
14780000,92600.00001022132,882.278949886263,299.6529772015108,2744.0,0.020207834563842144,6.41e+03
14800000,92700.00001031446,815.7634003355063,304.0372734610157,2744.0,0.020207834563842144,6.41e+03
14820000,92800.00001040759,777.0927210858811,307.61826674091395,2744.0,0.020207834563842144,6.41e+03
14840000,92900.00001050072,715.7892266690134,266.9111581294257,2744.0,0.020207834563842144,6.41e+03
14860000,93000.00001059385,757.4218743825397,288.25802605189057,2744.0,0.020207834563842144,6.41e+03
14880000,93100.00001068698,877.2755311690767,293.3950671662023,2744.0,0.020207834563842144,6.41e+03
14900000,93200.00001078012,915.0964724377347,305.7352214390371,2744.0,0.020207834563842144,6.4e+03
14920000,93300.00001087325,915.6547758384395,284.96821186659963,2744.0,0.020207834563842144,6.4e+03
14940000,93400.00001096638,917.566756531691,317.32330384685974,2744.0,0.020207834563842144,6.4e+03
14960000,93500.00001105951,955.1211810092819,313.47293153171825,2744.0,0.020207834563842144,6.4e+03
14980000,93600.00001115265,863.0472016186228,311.14779751496917,2744.0,0.020207834563842144,6.4e+03
15000000,93700.00001124578,875.552719522792,297.39726616933314,2744.0,0.020207834563842144,6.4e+03
15020000,93800.00001133891,965.8814271978657,269.0995242426329,2744.0,0.020207834563842144,6.4e+03
15040000,93900.00001143204,832.9474632841611,292.4201715597381,2744.0,0.020207834563842144,6.4e+03
15060000,94000.00001152518,853.5524819492828,295.36569400098085,2744.0,0.020207834563842144,6.4e+03
15080000,94100.00001161831,836.0499710738471,295.56462692194134,2744.0,0.020207834563842144,6.4e+03
15100000,94200.00001171144,837.4467383882504,284.81089814211873,2744.0,0.020207834563842144,6.4e+03
15120000,94300.00001180457,866.5975980894591,304.99588021090295,2744.0,0.020207834563842144,6.4e+03
15140000,94400.0000118977,831.2595059559011,308.720936576026,2744.0,0.020207834563842144,6.4e+03
15160000,94500.00001199084,913.4988941977892,274.2915669160242,2744.0,0.020207834563842144,6.4e+03
15180000,94600.00001208397,945.706469907143,321.14735431296447,2744.0,0.020207834563842144,6.4e+03
15200000,94700.0000121771,935.9384649685674,302.23664731410474,2744.0,0.020207834563842144,6.4e+03
15220000,94800.00001227023,802.4000510749174,287.4348674183282,2744.0,0.020207834563842144,6.4e+03
15240000,94900.00001236337,921.5740190357151,306.6264289486492,2744.0,0.020207834563842144,6.4e+03
15260000,95000.0000124565,787.9889318892557,289.7193767216796,2744.0,0.020207834563842144,6.4e+03
15280000,95100.00001254963,849.0199181198384,269.793229144451,2744.0,0.020207834563842144,6.4e+03
15300000,95200.00001264276,840.6403575650199,294.92323463295486,2744.0,0.020207834563842144,6.4e+03
15320000,95300.0000127359,924.215046074301,304.92161156390347,2744.0,0.020207834563842144,6.4e+03
15340000,95400.00001282903,897.7514735359549,318.4314538731899,2744.0,0.020207834563842144,6.4e+03
15360000,95500.00001292216,821.1416461382685,322.83314684495537,2744.0,0.020207834563842144,6.4e+03
15380000,95600.00001301529,858.5821951939444,345.34109857031257,2744.0,0.020207834563842144,6.4e+03
15400000,95700.00001310842,885.9695313464447,287.39962817832014,2744.0,0.020207834563842144,6.4e+03
15420000,95800.00001320156,890.2835536875962,271.8787524726462,2744.0,0.020207834563842144,6.4e+03
15440000,95900.00001329469,1101.2300775519398,377.01483330938174,2744.0,0.020207834563842144,6.4e+03
15460000,96000.00001338782,866.1812277239193,297.77968229984884,2744.0,0.020207834563842144,6.4e+03
15480000,96100.00001348095,905.5882816961466,301.13579561392936,2744.0,0.020207834563842144,6.4e+03
15500000,96200.00001357408,822.8840093830877,299.9432730589966,2744.0,0.020207834563842144,6.4e+03
15520000,96300.00001366722,1000.9836165984782,285.6837198038844,2744.0,0.020207834563842144,6.4e+03
15540000,96400.00001376035,897.654021206761,295.6581522898232,2744.0,0.020207834563842144,6.4e+03
15560000,96500.00001385348,882.1617173417769,308.53097549871546,2744.0,0.020207834563842144,6.4e+03
15580000,96600.00001394661,954.5804831615674,295.92795425688485,2744.0,0.020207834563842144,6.4e+03
15600000,96700.00001403975,837.8457719469378,300.3749983782394,2744.0,0.020207834563842144,6.4e+03
15620000,96800.00001413288,800.3221669594313,296.44956241593684,2744.0,0.020207834563842144,6.4e+03
15640000,96900.00001422601,781.2449696007294,291.7040338906783,2744.0,0.020207834563842144,6.4e+03
15660000,97000.00001431914,827.4709959880656,317.66602849092425,2744.0,0.020207834563842144,6.4e+03
15680000,97100.00001441228,827.6209489173473,265.98982968117963,2744.0,0.020207834563842144,6.4e+03
15700000,97200.00001450541,757.8174610801708,292.42913579583956,2744.0,0.020207834563842144,6.4e+03
15720000,97300.00001459854,799.7522891670098,257.11831103031517,2744.0,0.020207834563842144,6.4e+03
15740000,97400.00001469167,885.2471578410309,306.1162321936287,2744.0,0.020207834563842144,6.4e+03
15760000,97500.0000147848,896.1718320132516,310.71916354325765,2744.0,0.020207834563842144,6.4e+03
15780000,97600.00001487794,760.4755152016214,308.98994589097333,2744.0,0.020207834563842144,6.4e+03
15800000,97700.00001497107,791.1738606726219,297.8321334225314,2744.0,0.020207834563842144,6.4e+03
15820000,97800.0000150642,833.9600002487679,284.13473462278233,2744.0,0.020207834563842144,6.4e+03
15840000,97900.00001515733,936.1366301650323,296.6159033661596,2744.0,0.020207834563842144,6.4e+03
15860000,98000.00001525047,931.04299453985,309.89341396986407,2744.0,0.020207834563842144,6.4e+03
15880000,98100.0000153436,808.5507442130371,325.98858451264016,2744.0,0.020207834563842144,6.4e+03
15900000,98200.00001543673,785.8937089866954,296.216927712492,2744.0,0.020207834563842144,6.4e+03
15920000,98300.00001552986,950.4549541889082,314.9212806163642,2744.0,0.020207834563842144,6.4e+03
15940000,98400.000015623,848.7207070321795,312.4713207026119,2744.0,0.020207834563842144,6.4e+03
15960000,98500.00001571613,932.1240565696842,306.92105626019173,2744.0,0.020207834563842144,6.4e+03
15980000,98600.00001580926,849.958979176417,287.42610768149785,2744.0,0.020207834563842144,6.4e+03
16000000,98700.00001590239,953.9200690059926,293.3248550844586,2744.0,0.020207834563842144,6.4e+03
16020000,98800.00001599552,867.3101411358014,308.9384171261758,2744.0,0.020207834563842144,6.4e+03
16040000,98900.00001608866,813.6743201991119,269.2480727451763,2744.0,0.020207834563842144,6.4e+03
16060000,99000.00001618179,803.6040469372069,329.24326656638226,2744.0,0.020207834563842144,6.4e+03
16080000,99100.00001627492,861.2867884938696,290.5680411216065,2744.0,0.020207834563842144,6.4e+03
16100000,99200.00001636805,995.2450183228477,286.9912660796032,2744.0,0.020207834563842144,6.4e+03
16120000,99300.00001646118,858.809292079206,314.4493096982589,2744.0,0.020207834563842144,6.4e+03
16140000,99400.00001655432,852.268415354406,287.1911430336269,2744.0,0.020207834563842144,6.4e+03
16160000,99500.00001664745,886.1236967034242,313.6360543119711,2744.0,0.020207834563842144,6.4e+03
16180000,99600.00001674058,880.5396534980227,294.98132765300255,2744.0,0.020207834563842144,6.4e+03
16200000,99700.00001683371,820.7456003737403,310.7167525898264,2744.0,0.020207834563842144,6.4e+03
16220000,99800.00001692685,817.282374931044,278.9804590177857,2744.0,0.020207834563842144,6.4e+03
16240000,99900.00001701998,827.4885942304408,305.89437774943684,2744.0,0.020207834563842144,6.4e+03
16260000,100000.00001711311,847.985050584389,300.15895166174454,2744.0,0.020207834563842144,6.4e+03
16280000,100100.00001720624,914.3046876497948,292.93067535134264,2744.0,0.020207834563842144,6.4e+03
16300000,100200.00001729938,925.2845144519924,287.0075280474271,2744.0,0.020207834563842144,6.4e+03
16320000,100300.00001739251,851.4146280192812,296.75883614335856,2744.0,0.020207834563842144,6.4e+03
16340000,100400.00001748564,19400706.15221105,9031971383394.184,2744.0,0.020207834563842144,6.4e+03
16360000,100500.00001757877,6706774.707280857,7732196535564.365,2744.0,0.020207834563842144,6.4e+03
16380000,100600.0000176719,38192168.84951384,9490793018858.49,2744.0,0.020207834563842144,6.39e+03
16400000,100700.00001776504,37104297.29858957,9653227570507.984,2744.0,0.020207834563842144,6.39e+03
16420000,100800.00001785817,111154377205.88704,11767715847211.357,2744.0,0.020207834563842144,6.39e+03
16440000,100900.0000179513,6784967.559913683,10689041038569.238,2744.0,0.020207834563842144,6.39e+03
16460000,101000.00001804443,8467847.936032362,13657497531697.65,2744.0,0.020207834563842144,6.39e+03
16480000,101100.00001813757,1124643596790.6213,16408894503105.336,2744.0,0.020207834563842144,6.39e+03
